Title = "SUmb History Data"
Variables = "Grid level", "Timestep", "Time", "Inner Iter", "Inner Iter Total", "Smoother Type", "CFL", "Resrho" "C_lift" "C_drag" "C_Mz" "totalRes" 
Zone T= "SUmb History Data."
1120  1120  0.19548E+00  30  30  0  0.60E+01  0.1095388887385206E-04  0.1526237857361844E+00  0.2502992085667335E-01  0.1569746954266685E+00  0.5505717716365742E-03  
1121  1121  0.19565E+00  30  30  0  0.60E+01  0.1091380876253900E-04  0.1525614943979621E+00  0.2502839596042047E-01  0.1569030270373931E+00  0.5486456818437164E-03  
1122  1122  0.19583E+00  30  30  0  0.60E+01  0.1087178774599914E-04  0.1525012617810684E+00  0.2502689048065303E-01  0.1568327616602412E+00  0.5466308625494388E-03  
1123  1123  0.19600E+00  30  30  0  0.60E+01  0.1081379124668868E-04  0.1524430370891727E+00  0.2502540126733845E-01  0.1567638726405121E+00  0.5438178798250986E-03  
1124  1124  0.19618E+00  30  30  0  0.60E+01  0.1073106606259199E-04  0.1523867809473942E+00  0.2502392567242451E-01  0.1566963482234340E+00  0.5397586181661359E-03  
1125  1125  0.19635E+00  30  30  0  0.60E+01  0.1062458613704274E-04  0.1523324619508987E+00  0.2502246123598876E-01  0.1566301876014411E+00  0.5344870061924504E-03  
1126  1126  0.19652E+00  30  30  0  0.60E+01  0.1050359367262588E-04  0.1522800542546329E+00  0.2502100540594997E-01  0.1565653974522714E+00  0.5284554373588581E-03  
1127  1127  0.19670E+00  30  30  0  0.60E+01  0.1038062940079409E-04  0.1522295397340609E+00  0.2501955564103579E-01  0.1565019939106220E+00  0.5222938030454581E-03  
1128  1128  0.19687E+00  30  30  0  0.60E+01  0.1026732652216933E-04  0.1521809126992379E+00  0.2501810976875364E-01  0.1564400076288520E+00  0.5165935583996457E-03  
1129  1129  0.19705E+00  30  30  0  0.60E+01  0.1017138723663928E-04  0.1521341830302473E+00  0.2501666623703405E-01  0.1563794868158111E+00  0.5117509720794831E-03  
1130  1130  0.19722E+00  30  30  0  0.60E+01  0.1009602837675007E-04  0.1520893761696431E+00  0.2501522415798624E-01  0.1563204964300592E+00  0.5079371154157739E-03  
1131  1131  0.19740E+00  30  30  0  0.60E+01  0.1003978514376774E-04  0.1520465311442734E+00  0.2501378327376587E-01  0.1562631151568362E+00  0.5050786073963313E-03  
1132  1132  0.19757E+00  30  30  0  0.60E+01  0.9997970913049844E-05  0.1520056980901820E+00  0.2501234397817443E-01  0.1562074319353172E+00  0.5029506097601074E-03  
1133  1133  0.19775E+00  30  30  0  0.60E+01  0.9965805393803257E-05  0.1519669360573407E+00  0.2501090744850010E-01  0.1561535426941066E+00  0.5013149830435339E-03  
1134  1134  0.19792E+00  30  30  0  0.60E+01  0.9939417886355185E-05  0.1519303117833589E+00  0.2500947549950867E-01  0.1561015490821437E+00  0.4999817748008320E-03  
1135  1135  0.19809E+00  30  30  0  0.60E+01  0.9914566340805460E-05  0.1518958988642371E+00  0.2500805057608464E-01  0.1560515572055313E+00  0.4987333790500581E-03  
1136  1136  0.19827E+00  30  30  0  0.60E+01  0.9887912608591482E-05  0.1518637774148470E+00  0.2500663562572373E-01  0.1560036773055892E+00  0.4974008488045350E-03  
1137  1137  0.19844E+00  30  30  0  0.60E+01  0.9894807040981414E-05  0.1518340342320284E+00  0.2500523358640293E-01  0.1559580258591284E+00  0.4980555721481312E-03  
1138  1138  0.19862E+00  30  30  0  0.60E+01  0.9836600930678828E-05  0.1518067626956875E+00  0.2500384779100263E-01  0.1559147237052568E+00  0.4951097994917493E-03  
1139  1139  0.19879E+00  30  30  0  0.60E+01  0.9776349319823463E-05  0.1517820615832566E+00  0.2500248274556732E-01  0.1558738917706400E+00  0.4920408257030007E-03  
1140  1140  0.19897E+00  30  30  0  0.60E+01  0.9764635732005091E-05  0.1517600373030852E+00  0.2500114275776515E-01  0.1558356586232138E+00  0.4913011846214108E-03  
1141  1141  0.19914E+00  30  30  0  0.60E+01  0.9748686200175043E-05  0.1517408042221143E+00  0.2499983145465068E-01  0.1558001621880159E+00  0.4905078177198741E-03  
1142  1142  0.19932E+00  30  30  0  0.60E+01  0.9753145878116556E-05  0.1517244760228237E+00  0.2499855428521854E-01  0.1557675320301671E+00  0.4908894116143637E-03  
1143  1143  0.19949E+00  30  30  0  0.60E+01  0.9704318826442927E-05  0.1517111755842115E+00  0.2499731593843251E-01  0.1557379074263726E+00  0.4884338740051228E-03  
1144  1144  0.19967E+00  30  30  0  0.60E+01  0.9639717538929321E-05  0.1517010295706567E+00  0.2499612108894746E-01  0.1557114294180130E+00  0.4851609567225867E-03  
1145  1145  0.19984E+00  30  30  0  0.60E+01  0.9574448530742326E-05  0.1516941648305504E+00  0.2499497429466222E-01  0.1556882368853784E+00  0.4819168937367303E-03  
1146  1146  0.20001E+00  30  30  0  0.60E+01  0.9453739747473502E-05  0.1516907038641363E+00  0.2499387892915322E-01  0.1556684647963018E+00  0.4756904080921097E-03  
1147  1147  0.20019E+00  30  30  0  0.60E+01  0.9349503737463512E-05  0.1516907610055829E+00  0.2499283916590767E-01  0.1556522298962191E+00  0.4703283186220416E-03  
1148  1148  0.20036E+00  30  30  0  0.60E+01  0.9276754333162705E-05  0.1516944426342040E+00  0.2499185972803671E-01  0.1556396327379437E+00  0.4666465845034971E-03  
1149  1149  0.20054E+00  30  30  0  0.60E+01  0.9209309734322980E-05  0.1517018522911343E+00  0.2499094501129895E-01  0.1556307699103672E+00  0.4632354553062388E-03  
1150  1150  0.20071E+00  30  30  0  0.60E+01  0.9135466295392257E-05  0.1517130941844920E+00  0.2499009943238713E-01  0.1556257401929128E+00  0.4594928580721550E-03  
1151  1151  0.20089E+00  30  30  0  0.60E+01  0.9066232387160243E-05  0.1517282741390328E+00  0.2498932813235171E-01  0.1556246442520390E+00  0.4559747198106804E-03  
1152  1152  0.20106E+00  30  30  0  0.60E+01  0.8995028528368420E-05  0.1517474985105312E+00  0.2498863699888004E-01  0.1556275819739711E+00  0.4523562228968766E-03  
1153  1153  0.20124E+00  30  30  0  0.60E+01  0.8921757557386530E-05  0.1517708702119542E+00  0.2498803215569069E-01  0.1556346475520698E+00  0.4486304911791204E-03  
1154  1154  0.20141E+00  30  30  0  0.60E+01  0.8847691827950613E-05  0.1517984832647449E+00  0.2498751950764277E-01  0.1556459230662094E+00  0.4448642536598157E-03  
1155  1155  0.20159E+00  30  30  0  0.60E+01  0.8774339396259301E-05  0.1518304188905281E+00  0.2498710446109659E-01  0.1556614739688099E+00  0.4411297327457632E-03  
1156  1156  0.20176E+00  30  30  0  0.60E+01  0.8702839758975648E-05  0.1518667444592822E+00  0.2498679171166914E-01  0.1556813484681727E+00  0.4374832090732414E-03  
1157  1157  0.20193E+00  30  30  0  0.60E+01  0.8632142460953251E-05  0.1519075141145476E+00  0.2498658522286629E-01  0.1557055786405019E+00  0.4338701271458814E-03  
1158  1158  0.20211E+00  30  30  0  0.60E+01  0.8561361696017844E-05  0.1519527696387996E+00  0.2498648829938264E-01  0.1557341817918612E+00  0.4302435805150164E-03  
1159  1159  0.20228E+00  30  30  0  0.60E+01  0.8489220858456169E-05  0.1520025408811330E+00  0.2498650365212032E-01  0.1557671615156025E+00  0.4265396563805354E-03  
1160  1160  0.20246E+00  30  30  0  0.60E+01  0.8416104687096242E-05  0.1520568456734679E+00  0.2498663347339038E-01  0.1558045081302408E+00  0.4227770909946508E-03  
1161  1161  0.20263E+00  30  30  0  0.60E+01  0.8345715162556332E-05  0.1521156892223524E+00  0.2498687944667918E-01  0.1558461981258680E+00  0.4191439183527691E-03  
1162  1162  0.20281E+00  30  30  0  0.60E+01  0.8278076091990847E-05  0.1521790636665687E+00  0.2498724273606922E-01  0.1558921931306925E+00  0.4156387329719875E-03  
1163  1163  0.20298E+00  30  30  0  0.60E+01  0.8206626671141794E-05  0.1522469495384176E+00  0.2498772391737750E-01  0.1559424425859596E+00  0.4119199964755236E-03  
1164  1164  0.20316E+00  30  30  0  0.60E+01  0.8121583353684906E-05  0.1523193185379255E+00  0.2498832290367468E-01  0.1559968902191513E+00  0.4075017400616669E-03  
1165  1165  0.20333E+00  30  30  0  0.60E+01  0.8027234311095816E-05  0.1523961355125055E+00  0.2498903986568451E-01  0.1560554740893493E+00  0.4026056721058521E-03  
1166  1166  0.20351E+00  30  30  0  0.60E+01  0.7920448572690943E-05  0.1524773565293267E+00  0.2498987553060828E-01  0.1561181221612734E+00  0.3970696904829204E-03  
1167  1167  0.20368E+00  30  30  0  0.60E+01  0.7801544345397815E-05  0.1525629265861316E+00  0.2499083006082044E-01  0.1561847518469243E+00  0.3909056290515337E-03  
1168  1168  0.20385E+00  30  30  0  0.60E+01  0.7673279863215453E-05  0.1526527769986313E+00  0.2499190213107634E-01  0.1562552696120975E+00  0.3842458194549959E-03  
1169  1169  0.20403E+00  30  30  0  0.60E+01  0.7543149182925518E-05  0.1527468228779952E+00  0.2499308907631880E-01  0.1563295680470412E+00  0.3774671754995593E-03  
1170  1170  0.20420E+00  30  30  0  0.60E+01  0.7420052757818822E-05  0.1528449634870509E+00  0.2499438748629824E-01  0.1564075246948936E+00  0.3710222468945552E-03  
1171  1171  0.20438E+00  30  30  0  0.60E+01  0.7311056980523031E-05  0.1529470858764790E+00  0.2499579361542677E-01  0.1564890051382574E+00  0.3652713288602476E-03  
1172  1172  0.20455E+00  30  30  0  0.60E+01  0.7220196324461218E-05  0.1530530694387264E+00  0.2499730357514244E-01  0.1565738683055447E+00  0.3604174446113486E-03  
1173  1173  0.20473E+00  30  30  0  0.60E+01  0.7147753455466328E-05  0.1531627892986326E+00  0.2499891345644962E-01  0.1566619710752879E+00  0.3564741807674244E-03  
1174  1174  0.20490E+00  30  30  0  0.60E+01  0.7093461083071079E-05  0.1532761179171652E+00  0.2500061938967232E-01  0.1567531707170562E+00  0.3534299953802536E-03  
1175  1175  0.20508E+00  30  30  0  0.60E+01  0.7053655617878744E-05  0.1533929256564079E+00  0.2500241753066627E-01  0.1568473256896956E+00  0.3511023932509139E-03  
1176  1176  0.20525E+00  30  30  0  0.60E+01  0.7024515629255053E-05  0.1535130807652091E+00  0.2500430398880128E-01  0.1569442953818078E+00  0.3493039294359973E-03  
1177  1177  0.20543E+00  30  30  0  0.60E+01  0.7002588738757845E-05  0.1536364493370292E+00  0.2500627477192880E-01  0.1570439396774604E+00  0.3478639168949268E-03  
1178  1178  0.20560E+00  30  30  0  0.60E+01  0.6985033289122852E-05  0.1537628953105956E+00  0.2500832575061797E-01  0.1571461186314527E+00  0.3466427362483269E-03  
1179  1179  0.20577E+00  30  30  0  0.60E+01  0.6969611463389700E-05  0.1538922807904000E+00  0.2501045263553611E-01  0.1572506927034031E+00  0.3455302591166602E-03  
1180  1180  0.20595E+00  30  30  0  0.60E+01  0.6954809622304634E-05  0.1540244668910756E+00  0.2501265096606922E-01  0.1573575237863510E+00  0.3444513542471185E-03  
1181  1181  0.20612E+00  30  30  0  0.60E+01  0.6939489822265134E-05  0.1541593149544561E+00  0.2501491611064983E-01  0.1574664767478236E+00  0.3433489182932258E-03  
1182  1182  0.20630E+00  30  30  0  0.60E+01  0.6922948850073582E-05  0.1542966878688312E+00  0.2501724328945750E-01  0.1575774210397493E+00  0.3421872161343250E-03  
1183  1183  0.20647E+00  30  30  0  0.60E+01  0.6904708332374485E-05  0.1544364511257081E+00  0.2501962763313870E-01  0.1576902318437149E+00  0.3409416526625879E-03  
1184  1184  0.20665E+00  30  30  0  0.60E+01  0.6884189588276843E-05  0.1545784737468415E+00  0.2502206426514362E-01  0.1578047911472503E+00  0.3395785184596760E-03  
1185  1185  0.20682E+00  30  30  0  0.60E+01  0.6861722417158002E-05  0.1547226295361594E+00  0.2502454836412774E-01  0.1579209888927486E+00  0.3381158081804223E-03  
1186  1186  0.20700E+00  30  30  0  0.60E+01  0.6837803109532515E-05  0.1548687982124574E+00  0.2502707514600642E-01  0.1580387236893502E+00  0.3365803063884156E-03  
1187  1187  0.20717E+00  30  30  0  0.60E+01  0.6812526368737384E-05  0.1550168658127022E+00  0.2502963995142998E-01  0.1581579031304310E+00  0.3349776949346919E-03  
1188  1188  0.20735E+00  30  30  0  0.60E+01  0.6786508983709411E-05  0.1551667249099197E+00  0.2503223836992079E-01  0.1582784440541306E+00  0.3333412321558408E-03  
1189  1189  0.20752E+00  30  30  0  0.60E+01  0.6760223924420009E-05  0.1553182753159500E+00  0.2503486628502841E-01  0.1584002730549269E+00  0.3316971291325345E-03  
1190  1190  0.20769E+00  30  30  0  0.60E+01  0.6734001249586835E-05  0.1554714250563919E+00  0.2503751986844919E-01  0.1585233271047751E+00  0.3300643170068584E-03  
1191  1191  0.20787E+00  30  30  0  0.60E+01  0.6708069833278695E-05  0.1556260911471983E+00  0.2504019558573699E-01  0.1586475540065091E+00  0.3284563448692938E-03  
1192  1192  0.20804E+00  30  30  0  0.60E+01  0.6682544561200830E-05  0.1557822000535817E+00  0.2504289022730089E-01  0.1587729126072112E+00  0.3268805668964828E-03  
1193  1193  0.20822E+00  30  30  0  0.60E+01  0.6657484851511992E-05  0.1559396879670649E+00  0.2504560094745797E-01  0.1588993728497616E+00  0.3253412264077804E-03  
1194  1194  0.20839E+00  30  30  0  0.60E+01  0.6632888522817471E-05  0.1560985010226699E+00  0.2504832529730293E-01  0.1590269157380732E+00  0.3238391427513845E-03  
1195  1195  0.20857E+00  30  30  0  0.60E+01  0.6608725682407327E-05  0.1562585954801563E+00  0.2505106124847738E-01  0.1591555332405006E+00  0.3223735135288023E-03  
1196  1196  0.20874E+00  30  30  0  0.60E+01  0.6584949996902016E-05  0.1564199378442899E+00  0.2505380721008200E-01  0.1592852281286913E+00  0.3209423748699183E-03  
1197  1197  0.20892E+00  30  30  0  0.60E+01  0.6562682427497937E-05  0.1565825045249022E+00  0.2505656204514313E-01  0.1594160135310669E+00  0.3195998138712201E-03  
1198  1198  0.20909E+00  30  30  0  0.60E+01  0.6540879714281750E-05  0.1567462821089738E+00  0.2505932519357063E-01  0.1595479128176632E+00  0.3182946852093916E-03  
1199  1199  0.20926E+00  30  30  0  0.60E+01  0.6518928998000061E-05  0.1569112678253385E+00  0.2506209660840715E-01  0.1596809595205440E+00  0.3169978152918309E-03  
1200  1200  0.20944E+00  30  30  0  0.60E+01  0.6496499170450133E-05  0.1570774691544101E+00  0.2506487654452427E-01  0.1598151967173843E+00  0.3156933638856139E-03  
1201  1201  0.20961E+00  30  30  0  0.60E+01  0.6473432778611533E-05  0.1572449028492008E+00  0.2506766552917611E-01  0.1599506760673888E+00  0.3143676463453715E-03  
1202  1202  0.20979E+00  30  30  0  0.60E+01  0.6450954151703518E-05  0.1574135941241825E+00  0.2507046452137746E-01  0.1600874569109848E+00  0.3130857979645886E-03  
1203  1203  0.20996E+00  30  30  0  0.60E+01  0.6429103142161361E-05  0.1575835763221951E+00  0.2507327503266455E-01  0.1602256056317117E+00  0.3118504120744998E-03  
1204  1204  0.21014E+00  30  30  0  0.60E+01  0.6407922934542012E-05  0.1577548905481805E+00  0.2507609908975195E-01  0.1603651949298188E+00  0.3106605863797273E-03  
1205  1205  0.21031E+00  30  30  0  0.60E+01  0.6387553803757234E-05  0.1579275851580721E+00  0.2507893913535048E-01  0.1605063030278880E+00  0.3095230865310344E-03  
1206  1206  0.21049E+00  30  30  0  0.60E+01  0.6368325354153957E-05  0.1581017150025918E+00  0.2508179795470014E-01  0.1606490127205750E+00  0.3084528257279889E-03  
1207  1207  0.21066E+00  30  30  0  0.60E+01  0.6350169648892751E-05  0.1582773405175900E+00  0.2508467864965302E-01  0.1607934103109707E+00  0.3074452339973144E-03  
1208  1208  0.21084E+00  30  30  0  0.60E+01  0.6333187622619615E-05  0.1584545268447991E+00  0.2508758464234901E-01  0.1609395845621915E+00  0.3065046957414435E-03  
1209  1209  0.21101E+00  30  30  0  0.60E+01  0.6317909775542113E-05  0.1586333429387609E+00  0.2509051967693481E-01  0.1610876256439567E+00  0.3056571600075331E-03  
1210  1210  0.21118E+00  30  30  0  0.60E+01  0.6304407433898890E-05  0.1588138605167453E+00  0.2509348774420730E-01  0.1612376240118623E+00  0.3049060696369067E-03  
1211  1211  0.21136E+00  30  30  0  0.60E+01  0.6293049017882033E-05  0.1589961529253323E+00  0.2509649299528888E-01  0.1613896692439851E+00  0.3042688323766101E-03  
1212  1212  0.21153E+00  30  30  0  0.60E+01  0.6284147059896470E-05  0.1591802942656349E+00  0.2509953969075050E-01  0.1615438490505187E+00  0.3037602166968403E-03  
1213  1213  0.21171E+00  30  30  0  0.60E+01  0.6277980652836225E-05  0.1593663586827190E+00  0.2510263218893453E-01  0.1617002484071573E+00  0.3033934515800609E-03  
1214  1214  0.21188E+00  30  30  0  0.60E+01  0.6274788084799763E-05  0.1595544195431913E+00  0.2510577493966507E-01  0.1618589486297327E+00  0.3031797558420367E-03  
1215  1215  0.21206E+00  30  30  0  0.60E+01  0.6274761917964424E-05  0.1597445484172218E+00  0.2510897245665895E-01  0.1620200263435224E+00  0.3031279733822281E-03  
1216  1216  0.21223E+00  30  30  0  0.60E+01  0.6278264959266267E-05  0.1599368139631578E+00  0.2511222927199493E-01  0.1621835524299970E+00  0.3032567085593925E-03  
1217  1217  0.21241E+00  30  30  0  0.60E+01  0.6285442014359916E-05  0.1601312809132810E+00  0.2511554987595870E-01  0.1623495910816433E+00  0.3035721844176125E-03  
1218  1218  0.21258E+00  30  30  0  0.60E+01  0.6296500132825105E-05  0.1603280091589091E+00  0.2511893866368847E-01  0.1625181989614641E+00  0.3040843242087902E-03  
1219  1219  0.21276E+00  30  30  0  0.60E+01  0.6311617796052424E-05  0.1605270529522917E+00  0.2512239989225019E-01  0.1626894244724162E+00  0.3048016509832022E-03  
1220  1220  0.21293E+00  30  30  0  0.60E+01  0.6330942442837037E-05  0.1607284601796515E+00  0.2512593764767364E-01  0.1628633071106304E+00  0.3057311272619445E-03  
1221  1221  0.21310E+00  30  30  0  0.60E+01  0.6354594436138669E-05  0.1609322715802709E+00  0.2512955580701890E-01  0.1630398768230359E+00  0.3068784032800493E-03  
1222  1222  0.21328E+00  30  30  0  0.60E+01  0.6382661687492752E-05  0.1611385199177306E+00  0.2513325799044287E-01  0.1632191533780791E+00  0.3082475295479109E-03  
1223  1223  0.21345E+00  30  30  0  0.60E+01  0.6415198604319803E-05  0.1613472292912861E+00  0.2513704751832206E-01  0.1634011458840208E+00  0.3098409247587708E-03  
1224  1224  0.21363E+00  30  30  0  0.60E+01  0.6452234294008724E-05  0.1615584147250209E+00  0.2514092738643657E-01  0.1635858525504773E+00  0.3116598798494874E-03  
1225  1225  0.21380E+00  30  30  0  0.60E+01  0.6493767576998486E-05  0.1617720820989533E+00  0.2514490027137799E-01  0.1637732607210766E+00  0.3137039995471662E-03  
1226  1226  0.21398E+00  30  30  0  0.60E+01  0.6539760768676430E-05  0.1619882276983478E+00  0.2514896848406827E-01  0.1639633466889258E+00  0.3159712319580696E-03  
1227  1227  0.21415E+00  30  30  0  0.60E+01  0.6590131115099795E-05  0.1622068375356485E+00  0.2515313389722822E-01  0.1641560753706960E+00  0.3184573877910020E-03  
1228  1228  0.21433E+00  30  30  0  0.60E+01  0.6644766217079502E-05  0.1624278870955472E+00  0.2515739792397783E-01  0.1643514002619053E+00  0.3211568389970745E-03  
1229  1229  0.21450E+00  30  30  0  0.60E+01  0.6703525299551531E-05  0.1626513414574060E+00  0.2516176153633407E-01  0.1645492636662624E+00  0.3240625861713686E-03  
1230  1230  0.21468E+00  30  30  0  0.60E+01  0.6766241867339014E-05  0.1628771553757940E+00  0.2516622527104972E-01  0.1647495969455430E+00  0.3271664581958999E-03  
1231  1231  0.21485E+00  30  30  0  0.60E+01  0.6830834603049361E-05  0.1631052731931341E+00  0.2517078920785969E-01  0.1649523207128664E+00  0.3303679296352310E-03  
1232  1232  0.21502E+00  30  30  0  0.60E+01  0.6909725819897654E-05  0.1633356287726743E+00  0.2517545294235959E-01  0.1651573450877944E+00  0.3342365160004482E-03  
1233  1233  0.21520E+00  30  30  0  0.60E+01  0.6991876406172007E-05  0.1635681458771425E+00  0.2518021579231603E-01  0.1653645702466693E+00  0.3382927771679257E-03  
1234  1234  0.21537E+00  30  30  0  0.60E+01  0.7073664368164844E-05  0.1638027380214213E+00  0.2518507615482850E-01  0.1655738867727478E+00  0.3423335691056365E-03  
1235  1235  0.21555E+00  30  30  0  0.60E+01  0.7153412245307301E-05  0.1640393088426800E+00  0.2519003202535314E-01  0.1657851762985351E+00  0.3462914264375577E-03  
1236  1236  0.21572E+00  30  30  0  0.60E+01  0.7234366596693685E-05  0.1642777529649384E+00  0.2519508110811165E-01  0.1659983124402797E+00  0.3503147248991249E-03  
1237  1237  0.21590E+00  30  30  0  0.60E+01  0.7317386733599894E-05  0.1645179568069717E+00  0.2520022061635465E-01  0.1662131617328514E+00  0.3544432686938905E-03  
1238  1238  0.21607E+00  30  30  0  0.60E+01  0.7402511686860791E-05  0.1647597991805566E+00  0.2520544727953258E-01  0.1664295844733222E+00  0.3586788517507570E-03  
1239  1239  0.21625E+00  30  30  0  0.60E+01  0.7489633172453810E-05  0.1650031518251879E+00  0.2521075739541003E-01  0.1666474356129054E+00  0.3630203263599482E-03  
1240  1240  0.21642E+00  30  30  0  0.60E+01  0.7589850942521712E-05  0.1652478798492599E+00  0.2521614701288976E-01  0.1668665655312289E+00  0.3679817395886124E-03  
1241  1241  0.21660E+00  30  30  0  0.60E+01  0.7740644603553888E-05  0.1654938416350086E+00  0.2522161258710463E-01  0.1670868203732488E+00  0.3752506665802611E-03  
1242  1242  0.21677E+00  30  30  0  0.60E+01  0.7846041173072927E-05  0.1657408959350342E+00  0.2522714775912652E-01  0.1673080462965360E+00  0.3804389805892088E-03  
1243  1243  0.21694E+00  30  30  0  0.60E+01  0.7934135097466091E-05  0.1659888912439665E+00  0.2523274792325640E-01  0.1675300844442497E+00  0.3848412999630439E-03  
1244  1244  0.21712E+00  30  30  0  0.60E+01  0.8022669152911291E-05  0.1662376753813633E+00  0.2523840771412819E-01  0.1677527767774820E+00  0.3892727908846253E-03  
1245  1245  0.21729E+00  30  30  0  0.60E+01  0.8110815388348468E-05  0.1664870952403402E+00  0.2524412143538229E-01  0.1679759665320019E+00  0.3936919487581618E-03  
1246  1246  0.21747E+00  30  30  0  0.60E+01  0.8197988503744298E-05  0.1667369963185316E+00  0.2524988335091040E-01  0.1681994983585549E+00  0.3980694448828726E-03  
1247  1247  0.21764E+00  30  30  0  0.60E+01  0.8283701228904279E-05  0.1669872237189447E+00  0.2525568755817310E-01  0.1684232192548742E+00  0.4023811962506780E-03  
1248  1248  0.21782E+00  30  30  0  0.60E+01  0.8367565063285245E-05  0.1672376233130128E+00  0.2526152797607133E-01  0.1686469796842242E+00  0.4066066552212184E-03  
1249  1249  0.21799E+00  30  30  0  0.60E+01  0.8450116114391140E-05  0.1674880426952342E+00  0.2526739844385790E-01  0.1688706345013443E+00  0.4107736546582385E-03  
1250  1250  0.21817E+00  30  30  0  0.60E+01  0.8542215667449974E-05  0.1677383306560852E+00  0.2527329203894323E-01  0.1690940462081023E+00  0.4154724721483321E-03  
1251  1251  0.21834E+00  30  30  0  0.60E+01  0.8627547113624637E-05  0.1679883384719348E+00  0.2527920198200387E-01  0.1693170819047397E+00  0.4198279229357465E-03  
1252  1252  0.21852E+00  30  30  0  0.60E+01  0.8708521137629241E-05  0.1682379209762068E+00  0.2528512259910384E-01  0.1695396097864970E+00  0.4239735637801398E-03  
1253  1253  0.21869E+00  30  30  0  0.60E+01  0.8785070704166959E-05  0.1684869409289163E+00  0.2529104862153138E-01  0.1697615066643333E+00  0.4279028989233131E-03  
1254  1254  0.21886E+00  30  30  0  0.60E+01  0.8859819085767595E-05  0.1687352714689211E+00  0.2529697433407127E-01  0.1699826647696546E+00  0.4317573502831955E-03  
1255  1255  0.21904E+00  30  30  0  0.60E+01  0.8932604735068399E-05  0.1689827935821769E+00  0.2530289388190657E-01  0.1702029885352274E+00  0.4355272262114692E-03  
1256  1256  0.21921E+00  30  30  0  0.60E+01  0.9002489479794055E-05  0.1692293935337030E+00  0.2530880177501675E-01  0.1704223896250744E+00  0.4391572437998421E-03  
1257  1257  0.21939E+00  30  30  0  0.60E+01  0.9066922811875030E-05  0.1694749634069381E+00  0.2531469305748924E-01  0.1706407859584113E+00  0.4425079120120116E-03  
1258  1258  0.21956E+00  30  30  0  0.60E+01  0.9130383355445738E-05  0.1697194029743392E+00  0.2532056325602819E-01  0.1708581033783433E+00  0.4458299628916949E-03  
1259  1259  0.21974E+00  30  30  0  0.60E+01  0.9189928961683507E-05  0.1699626209071138E+00  0.2532640817144946E-01  0.1710742778955394E+00  0.4489629952692946E-03  
1260  1260  0.21991E+00  30  30  0  0.60E+01  0.9245951234232721E-05  0.1702045351783416E+00  0.2533222398177304E-01  0.1712892561296437E+00  0.4519306498549003E-03  
1261  1261  0.22009E+00  30  30  0  0.60E+01  0.9299033906397277E-05  0.1704450732714803E+00  0.2533800727359217E-01  0.1715029955986061E+00  0.4547644592054074E-03  
1262  1262  0.22026E+00  30  30  0  0.60E+01  0.9349801265248504E-05  0.1706841724253181E+00  0.2534375505821462E-01  0.1717154647497955E+00  0.4574958750645873E-03  
1263  1263  0.22044E+00  30  30  0  0.60E+01  0.9398653248987410E-05  0.1709217797166284E+00  0.2534946477455450E-01  0.1719266426571161E+00  0.4601466046334956E-03  
1264  1264  0.22061E+00  30  30  0  0.60E+01  0.9443786119725831E-05  0.1711578519080735E+00  0.2535513435927689E-01  0.1721365181714641E+00  0.4626134230136614E-03  
1265  1265  0.22078E+00  30  30  0  0.60E+01  0.9486060791914812E-05  0.1713923552509563E+00  0.2536076225609341E-01  0.1723450894228538E+00  0.4649436998179476E-03  
1266  1266  0.22096E+00  30  30  0  0.60E+01  0.9525064120096369E-05  0.1716252656145077E+00  0.2536634737058232E-01  0.1725523639828137E+00  0.4671141948323502E-03  
1267  1267  0.22113E+00  30  30  0  0.60E+01  0.9556026867834039E-05  0.1718565682993223E+00  0.2537188859935793E-01  0.1727583606731616E+00  0.4688086562094768E-03  
1268  1268  0.22131E+00  30  30  0  0.60E+01  0.9651297421222051E-05  0.1720862572632452E+00  0.2537738476525870E-01  0.1729631086289115E+00  0.4741157652587886E-03  
1269  1269  0.22148E+00  30  30  0  0.60E+01  0.9705665777513874E-05  0.1723143341834135E+00  0.2538283620553715E-01  0.1731666380239447E+00  0.4772054870601296E-03  
1270  1270  0.22166E+00  30  30  0  0.60E+01  0.9735243547059177E-05  0.1725408096955661E+00  0.2538824410752692E-01  0.1733689833548530E+00  0.4789343978487358E-03  
1271  1271  0.22183E+00  30  30  0  0.60E+01  0.9759503258021645E-05  0.1727657073042442E+00  0.2539360971054212E-01  0.1735701928135154E+00  0.4803656302694946E-03  
1272  1272  0.22201E+00  30  30  0  0.60E+01  0.9739347638516590E-05  0.1729890660867389E+00  0.2539893445568120E-01  0.1737703336898458E+00  0.4796452091035225E-03  
1273  1273  0.22218E+00  30  30  0  0.60E+01  0.9744842484970598E-05  0.1732109356440493E+00  0.2540422074053615E-01  0.1739694846437755E+00  0.4801172022067405E-03  
1274  1274  0.22235E+00  30  30  0  0.60E+01  0.9767343919625861E-05  0.1734313649900833E+00  0.2540947289213995E-01  0.1741677173409998E+00  0.4813926570294028E-03  
1275  1275  0.22253E+00  30  30  0  0.60E+01  0.9802234791007991E-05  0.1736504061214540E+00  0.2541469359296812E-01  0.1743651081345050E+00  0.4831237081109839E-03  
1276  1276  0.22270E+00  30  30  0  0.60E+01  0.9903533562770701E-05  0.1738681062574315E+00  0.2541988477563643E-01  0.1745617258211389E+00  0.4885913365904952E-03  
